processo,assunto,camara,relator,origem,comarca,polo_mp,decisao,unanimidade,dt_publicacao,ementa,tempo,rel_idade,rel_id_municipio_nasc,rel_faculdade_direito,rel_tempo_magistratura,rel_tipo_magistrado,rel_quinto
00024320320188260344,DIREITO PENAL - Crimes Praticados por Particular Contra a Administração em Geral - Desacato,16ª Câmara de Direito Criminal,NEWTON NEVES,Comarca de Marília / Foro de Marília / 2ª Vara Criminal,MARILIA,Passivo,Parcialmente,Unânime,2020-06-17,"EMBRIAGUEZ AO VOLANTE - Materialidade e autoria do crime descrito no art. 306 do CTB devidamente comprovadas nos autos - Estado de embriaguez atestado pelo exame clínico realizado, bem como pelas palavras dos policiais –  Condenação mantida. DESACATO –  Ausência de dolo específico –  Delito não caracterizado –  Palavras proferidas em situação de descontrole emocional –  Ofensa de caráter pessoal, que não caracteriza ofensa à função pública exercida pelos policiais –  Manutenção de apenas uma pena alternativa diante do quantum da pena referente ao art. 306, CTB –  Recurso parcialmente provido (voto nº 42295).  (TJSP;  Apelação Criminal 0002432-03.2018.8.26.0344; Relator (a): Newton Neves; Órgão Julgador: 16ª Câmara de Direito Criminal; Foro de Marília - 2ª Vara Criminal; Data do Julgamento: 17/06/2020; Data de Registro: 17/06/2020)",2.458590006844627,72.68446269678303,3143203,Faculdade de Direito da Universidade de São Paulo,40.89253935660506,desembargador,não
00014159720178260559,DIREITO PENAL - Crimes contra o Patrimônio - Roubo Majorado,13ª Câmara de Direito Criminal,MOREIRA DA SILVA,Comarca de São José do Rio Preto / Foro de São José do Rio Preto / 3ª Vara Criminal,SAO JOSE DO RIO PRETO,Passivo,Negaram,Unânime,2020-04-29,"Apelação criminal – Roubo majorado – Concurso de agentes – Sentença condenatória – Pretendida a absolvição – Inadmissibilidade – Palavra da vítima de suma importância no esclarecimento dos fatos e identificação do criminoso – Depoimentos dos policiais valiosos e harmônicos com as demais provas – Condenação bem editada, com base em sólido e convincente acervo probatório – Penas e regime escorreitamente fixados – Réu reincidente. Recurso não provido.  (TJSP;  Apelação Criminal 0001415-97.2017.8.26.0559; Relator (a): Moreira da Silva; Órgão Julgador: 13ª Câmara de Direito Criminal; Foro de São José do Rio Preto - 3ª Vara Criminal; Data do Julgamento: 29/04/2020; Data de Registro: 29/04/2020)",3.323750855578371,67.69062286105407,3550308,Faculdade de Direito de São Bernardo do Campo,40.89253935660506,desembargador,não
15006458820198260129,DIREITO PENAL - Crimes contra o Patrimônio - Roubo Majorado,10ª Câmara de Direito Criminal,FÁBIO GOUVÊA,Comarca de Casa Branca / Foro de Casa Branca / 1ª Vara,CASA BRANCA,Passivo,Parcialmente,Unânime,2020-12-10,N/A (TJSP;  Apelação Criminal 1500645-88.2019.8.26.0129; Relator (a): Fábio Gouvêa; Órgão Julgador: 10ª Câmara de Direito Criminal; Foro de Casa Branca - 1ª Vara; Data do Julgamento: 10/12/2020; Data de Registro: 10/12/2020),1.9411362080766599,69.8425735797399,3550308,Faculdade de Direito das Faculdades Metropolitanas Unidas,38.83915126625599,desembargador,não
15004667220198260318,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,16ª Câmara de Direito Criminal,MARCOS ALEXANDRE COELHO ZILLI,Comarca de Leme / Foro de Leme / Vara Criminal,LEME,Passivo,Parcialmente,Unânime,2020-07-15,"Apelação. Tráfico de drogas. Pleito absolutório invocando a insuficiência probatória. Pleitos subsidiários: a) desclassificação da conduta para aquela prevista no artigo 28 da Lei de Drogas; b) fixação da pena base no mínimo legal; c) substituição da pena privativa de liberdade por restritiva de direitos; d) fixação de regime prisional menos gravoso; e) concessão de justiça gratuita. 1. Condenação adequada. Prova da materialidade e de autoria. Depoimentos dos guardas municipais uniformes e convergentes. Credibilidade que não foi afetada diante da ausência de prova em sentido contrário. 2. Dosimetria da pena que comporta reparos. Fixação da pena base no mínimo legal. Quantidade de drogas apreendida que não se mostra excessiva. Reincidência que afasta a aplicação da figura do tráfico privilegiado e que justifica a imposição de regime mais severo, afastando a possibilidade de substituição da pena privativa de liberdade por restritiva de direitos. 3. Justiça gratuita. Cabível. 4. Recurso conhecido e parcialmente provido.  (TJSP;  Apelação Criminal 1500466-72.2019.8.26.0318; Relator (a): Marcos Alexandre Coelho Zilli; Órgão Julgador: 16ª Câmara de Direito Criminal; Foro de Leme - Vara Criminal; Data do Julgamento: 15/07/2020; Data de Registro: 15/07/2020)",1.5359342915811087,,,,,juiz substituto 2º grau,
15006804520218260366,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,16ª Câmara de Direito Criminal,GUILHERME DE SOUZA NUCCI,Comarca de Mongaguá / Foro de Mongaguá / 1ª Vara,MONGAGUA,Passivo,Parcialmente,Unânime,2022-05-06,"Tráfico de entorpecentes. Investigações encetadas pela polícia civil que culminaram na prisão do acusado e posterior localização do local onde ele armazenava as drogas, se tratando de um imóvel, no interior do qual foram encontrados diversos documentos pessoais dele, tendo os vizinhos confirmado a sua presença na habitação. Apreensão de 1200 porções de cocaína, com peso líquido de 323 gramas, e 745 porções de maconha, com peso líquido de 1.213,8 gramas, além de um caderno contendo anotações de contabilidade do tráfico. Insurgência defensiva. Pleitos absolutório e desclassificatório que não comportam acolhimento.  Depoimentos firmes e coerentes prestados pelos policiais civis. Condenação mantida. Reforma das bases, afastando-se o recrudescimento pela quantidade e natureza da droga. Agravante da reincidência (uma condenação pretérita definitiva) que, não obstante ser específica, não justifica o gravame à fração maior que a comumente utilizada, de um sexto. Penas finalizadas em 5 anos e 10 meses de reclusão e 583 dias-multa. Regime inicial fechado. Parcial provimento ao apelo.  (TJSP;  Apelação Criminal 1500680-45.2021.8.26.0366; Relator (a): Guilherme de Souza Nucci; Órgão Julgador: 16ª Câmara de Direito Criminal; Foro de Mongaguá - 1ª Vara; Data do Julgamento: 06/05/2022; Data de Registro: 06/05/2022)",1.3415468856947297,60.84599589322382,3550308,Faculdade de Direito da Universidade de São Paulo,35.83572895277207,desembargador,não
15000398220188260618,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,10ª Câmara de Direito Criminal,RACHID VAZ DE ALMEIDA,Comarca de Pindamonhangaba / Foro de Pindamonhangaba / Vara Criminal,PINDAMONHANGABA,Passivo,Parcialmente,Unânime,2019-11-08,Apelação –  TRÁFICO DE DROGAS e PORTE ILEGAL DE MUNIÇÕES DE USO RESTRITO –  Nulidade –  Cerceamento de defesa –  Inocorrência – Mérito - Conjunto probatório suficiente para manter a responsabilização penal –  Penas –  Redução –  Necessidade –  PARCIAL PROVIMENTO.  (TJSP;  Apelação Criminal 1500039-82.2018.8.26.0618; Relator (a): Rachid Vaz de Almeida; Órgão Julgador: 10ª Câmara de Direito Criminal; Foro de Pindamonhangaba - Vara Criminal; Data do Julgamento: 07/11/2019; Data de Registro: 08/11/2019),1.8507871321013005,64.83230663928816,3552205,Faculdade de Direito de Sorocaba,38.209445585215605,desembargador,não
15195608220198260228,DIREITO PENAL-Crimes contra o Patrimônio-Roubo,09ª Câmara de Direito Criminal,CÉSAR AUGUSTO ANDRADE DE CASTRO,Comarca de São Paulo / Foro Central Criminal Barra Funda / 14ª Vara Criminal,SAO PAULO,Passivo,Negaram,Unânime,2021-01-28,"Apelação da Defesa –  Roubo simples –  Pretensão à modificação do regime prisional –  Impossibilidade –  Delito praticado com grave ameaça à pessoa, valendo-se de um simulacro de arma de fogo – Acusado que, a despeito da sua primariedade técnica, conta com uma condenação penal definitiva também pelo delito de roubo –  Circunstâncias que revelam a necessidade de maior rigor no início do cumprimento da pena –  Recurso de apelação desprovido.   (TJSP;  Apelação Criminal 1519560-82.2019.8.26.0228; Relator (a): Cesar Augusto Andrade de Castro ; Órgão Julgador: 9ª Câmara de Direito Criminal; Foro Central Criminal Barra Funda - 14ª Vara Criminal; Data do Julgamento: 28/01/2021; Data de Registro: 28/01/2021)",2.0752908966461328,71.44147843942505,3555000,Faculdade de Direito da Alta Paulista - Tupã,33.776865160848736,desembargador,não
00015617720148260581,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,01ª Câmara de Direito Criminal,IVO DE ALMEIDA,Comarca de São Manuel / Foro de São Manuel / 1ª Vara,SAO MANUEL,Passivo,Parcialmente,Unânime,2016-08-24,CRIME CONTRA A SAÚDE PÚBLICA - TRÁFICO DE DROGAS –  Condenação afastada –  Desclassificação –  Hipótese –  Apelo provido em parte - Prescrição da pretensão punitiva reconhecida –  Extinção da punibilidade decretada.  (TJSP;  Apelação Criminal 0001561-77.2014.8.26.0581; Relator (a): Ivo de Almeida; Órgão Julgador: 1ª Câmara de Direito Criminal; Foro de São Manuel - 1ª Vara; Data do Julgamento: 22/08/2016; Data de Registro: 24/08/2016),2.64476386036961,65.73032169746749,3550308,Faculdade de Direito da Pontifícia Universidade Católica de São Paulo,36.68993839835729,desembargador,não
15000314420228260302,DIREITO PENAL-Crimes contra o Patrimônio-Roubo,05ª Câmara de Direito Criminal,GERALDO WOHLERS,Comarca de Jaú / Foro de Jaú / 2ª Vara Criminal,JAU,Passivo,Parcialmente,Unânime,2022-08-24,N/A (TJSP;  Apelação Criminal 1500031-44.2022.8.26.0302; Relator (a): Geraldo Wohlers; Órgão Julgador: 5ª Câmara de Direito Criminal; Foro de Jaú - 2ª Vara Criminal; Data do Julgamento: 24/08/2022; Data de Registro: 24/08/2022),0.6433949349760438,63.40041067761807,3550308,Faculdade de Direito da Universidade de São Paulo,,desembargador,sim
00844061320148260050,DIREITO PENAL - Crimes contra o Patrimônio - Furto Qualificado,06ª Câmara de Direito Criminal,MACHADO DE ANDRADE,Comarca de São Paulo / Foro Central Criminal Barra Funda / 14ª Vara Criminal,SAO PAULO,Passivo,Negaram,Unânime,2020-08-12,"Art. 155, par 4º, inciso II, do CP –   ""Princípio da insignificância"" –  Pequeno valor que não pode ser confundido com valor ínfimo –  Réu que ostenta maus antecedentes, o que demonstra que condenações anteriores não o regeneraram –  Eventual ausência de punição incentivará a prática de novos delitos.
Pena corretamente fixada.
Recurso   não  provido.   (TJSP;  Apelação Criminal 0084406-13.2014.8.26.0050; Relator (a): Machado de Andrade; Órgão Julgador: 6ª Câmara de Direito Criminal; Foro Central Criminal Barra Funda - 14ª Vara Criminal; Data do Julgamento: 12/08/2020; Data de Registro: 12/08/2020)",6.611909650924025,74.47227926078028,3549102,Faculdade de Direito de São João da Boa Vista,41.99041752224504,desembargador,não
00000928620198260559,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,09ª Câmara de Direito Criminal,FÁTIMA GOMES,Comarca de São José do Rio Preto / Foro de São José do Rio Preto / 3ª Vara Criminal,SAO JOSE DO RIO PRETO,Passivo,Negaram,Unânime,2021-01-25,"APELAÇÃO –  Tráfico de drogas –  Sentença condenatória –  Absolvição –  Desclassificação para a conduta prevista no artigo 28 da Lei nº 11.343/06 –  Descabimento –  Materialidade e autoria comprovadas –  Conduta que se amolda ao art. 33, caput, da Lei nº 11.343/06 –  Prova cabal a demonstrar que o recorrente trazia consigo as drogas apreendidas para fins de tráfico –  Depoimentos policiais coerentes e coesos, os quais têm o condão de embasar o decreto condenatório – - Pena base majorada corretamente –  Reincidente específico exige percentual maior no agravamento da reprimenda - Impossibilidade de aplicação da redutora prevista no artigo 33, parágrafo 4º, da Lei nº 11.343/06, uma vez que o recorrente é reincidente –  Regime fechado adequado e compatível com a gravidade do delito e com a reincidência do apelante –  Impossibilidade de substituição da pena privativa de liberdade por restritivas de direitos ante o montante da pena imposta –   RECURSO DEFENSIVO NÃO PROVIDO.   (TJSP;  Apelação Criminal 0000092-86.2019.8.26.0559; Relator (a): Fátima Gomes; Órgão Julgador: 9ª Câmara de Direito Criminal; Foro de São José do Rio Preto - 3ª Vara Criminal; Data do Julgamento: 25/01/2021; Data de Registro: 25/01/2021)",2.0670773442847366,,,,,juiz substituto 2º grau,
15010924620228260396,DIREITO PENAL - Lesão Corporal - Grave,01ª Câmara de Direito Criminal,FIGUEIREDO GONÇALVES,Comarca de Novo Horizonte / Foro de Novo Horizonte / 2ª Vara,NOVO HORIZONTE,Passivo,Negaram,Unânime,2023-06-05,N/A (TJSP;  Apelação Criminal 1501092-46.2022.8.26.0396; Relator (a): Figueiredo Gonçalves; Órgão Julgador: 1ª Câmara de Direito Criminal; Foro de Novo Horizonte - 2ª Vara; Data do Julgamento: 05/06/2023; Data de Registro: 05/06/2023),1.4236824093086926,72.2819986310746,3505500,Faculdade Católica de Direito de Santos,44.90075290896646,desembargador,não
00011054620148260511,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,02ª Câmara de Direito Criminal,GILBERTO CRUZ,Comarca de Rio das Pedras / Foro de Rio das Pedras / Vara Única,RIO DAS PEDRAS,Passivo,Parcialmente,Maioria,2016-08-19,"TRÁFICO DE ENTORPECENTES –  PRELIMINAR –  Recurso em liberdade. Requisitos da prisão preventiva sedimentados na sentença e ora inalterados –  Rejeição.
MÉRITO –  Configuração. Materialidade e autoria demonstradas. Apreensão de significativa quantidade e variedade de drogas (150 pedras de crack, com peso de 19,33 gramas; um tijolo de maconha, com peso de 70,06 gramas, e 25 porções deste mesmo entorpecente, com peso de 28,37 gramas). Conjunto probatório suficiente para manter a condenação. Depoimento dos policiais seguros e coerentes. Ausência de motivos para dúvidas da veracidade de suas palavras –  Condenação mantida.
PENAS e REGIME DE CUMPRIMENTO –  Penas mantidas –  Bases fixadas acima dos mínimos legais. Quantidade e natureza das drogas. Coeficiente proporcional e razoável (1/3) –  Atenuante da menoridade relativa. Redução em 1/6 –  Negativa de aplicação do redutor do § 4º, do artigo 33, da Lei de Drogas –  Regime fechado mantido. Necessidade –  Inviável a substituição da pena privativa de liberdade por restritiva de direitos (CP, artigo 44, I e III) –  Apelo desprovido.  (TJSP;  Apelação Criminal 0001105-46.2014.8.26.0511; Relator (a): Gilberto Cruz; Órgão Julgador: 2ª Câmara de Direito Criminal; Foro de Rio das Pedras - Vara Única; Data do Julgamento: 15/08/2016; Data de Registro: 19/08/2016)",2.631074606433949,59.630390143737166,3507506,Faculdade de Direito da Universidade Católica de Santos,34.171115674195754,desembargador,não
00011607420168260301,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes do Sistema Nacional de Armas,11ª Câmara de Direito Criminal,ALEXANDRE ALMEIDA,Comarca de Jarinu / Foro de Jarinu / Vara Única,JARINU,Passivo,Parcialmente,Unânime,2019-04-04,"Posse ilegal de arma de fogo com numeração suprimida –  Infração de perigo abstrato, que se consuma com a simples posse –  Atipicidade –  Inocorrência –  Precedente jurisprudencial –  Condenação mantida;
Posse ilegal de arma de fogo com numeração suprimida –  Multa cumulativa –  Exclusão ou redução –  Cálculo que deve ser proporcional ao da pena corporal –  Valor do dia-multa já estabelecido no mínimo legal –  Impossibilidade;
Justiça Gratuita –  Matéria a ser avaliada pelo juízo das execuções, quando o acusado será chamado a satisfazer a obrigação e que foge aos limites do apelo –  Recurso parcialmente provido para alteração da modalidade de uma das penas restritivas de direito impostas.  (TJSP;  Apelação Criminal 0001160-74.2016.8.26.0301; Relator (a): Alexandre Almeida; Órgão Julgador: 11ª Câmara de Direito Criminal; Foro de Jarinu - Vara Única; Data do Julgamento: 03/04/2019; Data de Registro: 04/04/2019)",3.2553045859000687,58.46680355920602,3509502,Faculdade de Direto da Universidade de São Paulo,33.776865160848736,desembargador,não
